id,edad,estatura
56560,4,108.72
56561,2,94.11
56562,3,100.67
56563,4,101.2
56564,3,96.08
56565,2,89.33
56566,5,111.66
56567,6,114.84
56568,6,122.07
56569,4,102.29
56570,4,106.54
56571,4,99.88
56572,6,117.52
56573,6,113.09
56574,2,80.57
56575,6,120.28
56576,3,93.75
56577,3,96.93
56578,5,113.84
56579,2,92.53
56580,4,99.59
56581,4,95.74
56582,5,102.04
56583,4,98.26
56584,3,97.18
56585,6,118.12
56586,6,124.48
56587,4,94.42
56588,4,94.71
56589,2,90.3
56590,5,111.05
56591,6,116.83
56592,5,102.13
56593,4,102.91
56594,6,111.83
56595,6,118.56
56596,4,101.12
56597,3,91.32
56598,6,113.56
56599,2,82.12
56600,6,118.31
56601,3,103.43
56602,4,101.65
56603,3,89.66
56604,2,82.33
56605,5,109.35
56606,5,109.61
56607,5,108.7
56608,3,98.12
56609,3,103.14
56610,4,94.28
56611,3,101.96
56612,2,80.5
56613,4,108.79
56614,4,107.55
56615,6,108.65
56616,6,123.78
56617,4,97.55
56618,6,113.44
56619,4,99.61
56620,5,113.99
56621,5,116.62
56622,2,81.34
56623,5,106.29
56624,3,93.74
56625,6,110.47
56626,4,100.21
56627,6,117.51
56628,4,99.53
56629,2,92.36
56630,6,112.18
56631,2,83.04
56632,5,116.99
56633,6,112.23
56634,4,95.61
56635,6,110.65
56636,5,116.07
56637,6,117.99
56638,6,121.73
56639,4,98.68
56640,3,93.79
56641,6,124.62
56642,3,97.56
56643,5,117.55
56644,3,89.9
56645,5,102.25
56646,3,102.86
56647,5,102.76
56648,6,122.48
56649,6,124.37
56650,6,124.79
56651,2,88.48
56652,3,93.85
56653,6,116.25
56654,5,116.25
56655,4,109
56656,4,102.33
56657,3,92
56658,6,121.5
56659,2,82.37
56660,3,101.58
56661,2,88.92
56662,5,114.13
56663,5,117.88
56664,4,109.55
56665,4,101.96
56666,4,103.31
56667,3,90.59
56668,5,107.26
56669,3,101.03
56670,2,92.02
56671,6,114.7
56672,5,100.59
56673,6,116.43
56674,3,94.38
56675,6,121.51
56676,4,96.93
56677,2,87.73
56678,3,91.21
56679,6,114.81
56680,2,88.32
56681,6,120.07
56682,5,108.61
56683,4,103.02
56684,2,83.53
56685,5,117.51
56686,6,110.13
56687,3,102.85
56688,3,100
56689,3,99.18
56690,3,100.49
56691,4,103.55
56692,5,109.21
56693,5,101.75
56694,5,103.41
56695,5,115.24
56696,4,107.86
56697,3,94.43
56698,2,87.23
56699,3,89.63
56700,5,101.64
56701,5,100.13
56702,2,82.82
56703,4,105.61
56704,6,111.07
56705,6,118.81
56706,2,88.15
56707,3,88.58
56708,2,81.83
56709,5,100.05
56710,4,105.16
56711,6,118.42
56712,5,108.21
56713,3,91.95
56714,2,84.02
56715,6,124.76
56716,3,99.27
56717,4,99.87
56718,3,93.15
56719,2,93.61
56720,6,119.17
56721,2,82.02
56722,6,119.69
56723,3,94.99
56724,6,124.9
56725,5,102.59
56726,3,96.71
56727,6,123.62
56728,2,88.8
56729,2,93.17
56730,5,117.34
56731,5,110.66
56732,2,84.33
56733,5,104.57
56734,3,94.31
56735,2,88.24
56736,6,123.86
56737,4,106.56
56738,5,117.72
56739,5,117.45
56740,6,122.52
56741,6,121.25
56742,5,110.93
56743,2,93.2
56744,5,101
56745,5,106.9
56746,4,100.43
56747,2,84.72
56748,2,93.26
56749,4,97.24
56750,4,101.43
56751,3,100.07
56752,4,95.74
56753,5,100.94
56754,3,93.38
56755,2,80.77
56756,6,120.56
56757,4,102.82
56758,4,96.7
56759,6,117.58
56760,3,91.26
56761,5,108.39
56762,5,112.51
56763,3,91.09
56764,5,116.94
56765,4,103.04
56766,2,87.56
56767,5,116.37
56768,3,94.98
56769,4,96.13
56770,5,114.24
56771,5,117.89
56772,4,97.56
56773,6,111.72
56774,6,123.88
56775,3,91.83
56776,2,93.82
56777,3,94.62
56778,2,89.53
56779,4,105.09
56780,2,92.75
56781,4,109.52
56782,3,90.81
56783,2,84.64
56784,6,117.95
56785,6,109.23
56786,4,107.28
56787,6,109.18
56788,3,97.92
56789,6,124.87
56790,2,94.83
56791,6,108.06
56792,6,117.5
56793,2,94.94
56794,5,101.95
56795,6,108.66
56796,2,93.29
56797,2,92.43
56798,2,85.42
56799,5,109.26
56800,5,105.16
56801,3,89.89
56802,3,94.74
56803,3,90.89
56804,6,124.21
56805,3,98.53
56806,3,88.6
56807,5,105.23
56808,5,102.92
56809,3,91.43
56810,4,94.34
56811,4,95.83
56812,4,106.79
56813,3,96.42
56814,2,81.44
56815,2,89.26
56816,2,80.48
56817,3,99.51
56818,3,102.22
56819,5,112.26
56820,5,117.78
56821,6,115.12
56822,3,103.67
56823,5,103.84
56824,4,94.41
56825,3,96.17
56826,2,93.46
56827,5,100.5
56828,4,100.25
56829,6,107.22
56830,2,85.84
56831,2,91.63
56832,2,92.75
56833,3,97.88
56834,5,112.67
56835,2,81.3
56836,4,109.16
56837,3,93.16
56838,4,104.16
56839,3,91.1
56840,2,94.2
56841,2,86.79
56842,3,94.88
56843,5,102.43
56844,4,102.91
56845,6,107.51
56846,2,81.5
56847,3,101.53
56848,3,92.99
56849,5,100.05
56850,4,94.83
56851,4,103.23
56852,4,108.3
56853,3,92.9
56854,5,114.29
56855,6,113.3
56856,2,88.79
56857,5,113.08
56858,3,91.55
56859,4,109.7
56860,4,106.67
56861,4,108.57
56862,5,114.37
56863,6,111.82
56864,6,116.58
56865,6,120.11
56866,6,108.62
56867,2,81.25
56868,6,109.43
56869,2,87.06
56870,4,106.99
56871,4,100.84
56872,6,111.99
56873,3,90.6
56874,3,93.36
56875,4,95.86
56876,2,81.26
56877,3,90.82
56878,4,97.16
56879,5,112.56
56880,4,104.22
56881,4,100.04
56882,4,108.79
56883,2,82.21
56884,3,88.15
56885,5,114.12
56886,2,93.08
56887,2,87.72
56888,3,88.26
56889,5,101.86
56890,6,121.3
56891,2,91.77
56892,6,118
56893,6,114.4
56894,2,81.58
56895,2,83.28
56896,5,115.98
56897,5,103.69
56898,3,92.39
56899,6,107.48
56900,2,89.96
56901,2,80.89
56902,6,124.09
56903,5,106.8
56904,2,81.1
56905,2,90.44
56906,6,114.85
56907,4,108.28
56908,5,108.34
56909,3,103.35
56910,2,92.19
56911,6,109.21
56912,5,104.43
56913,2,93.07
56914,3,101.68
56915,6,113.81
56916,3,99.54
56917,2,92.34
56918,6,117.22
56919,4,101.15
56920,4,101.45
56921,5,105.58
56922,2,83.34
56923,3,89.13
56924,5,116.28
56925,3,94.52
56926,6,111.94
56927,2,87.75
56928,4,95.06
56929,6,111.86
56930,5,100.82
56931,4,107.5
56932,5,110.77
56933,6,108.03
56934,5,109.88
56935,2,94.49
56936,4,101.28
56937,5,108.85
56938,6,110.43
56939,6,123.89
56940,5,114.98
56941,5,101.74
56942,5,109.16
56943,4,106.54
56944,6,118.2
56945,4,108.08
56946,5,103.14
56947,3,103.36
56948,4,95.73
56949,3,90.28
56950,2,91.58
56951,2,89.71
56952,2,92.22
56953,6,118.71
56954,6,116.57
56955,6,122.32
56956,5,105.22
56957,2,94.78
56958,4,109.05
56959,5,100.78
56960,6,116.35
56961,2,90.3
56962,6,117.01
56963,4,98.71
56964,2,89.17
56965,2,86.98
56966,4,96.56
56967,6,114.15
56968,4,106.94
56969,5,112.71
56970,3,94.95
56971,6,107.22
56972,6,109.66
56973,4,108.37
56974,5,102.99
56975,5,115.84
56976,3,90.02
56977,6,108.02
56978,3,95.56
56979,4,95.03
56980,6,119.32
56981,3,101.99
56982,2,87.24
56983,4,107.13
56984,3,102.5
56985,2,80.3
56986,6,123.17
56987,2,82.43
56988,6,108.36
56989,2,86.4
56990,2,86.57
56991,5,113.39
56992,6,110.23
56993,2,84.84
56994,5,103.18
56995,3,98.92
56996,2,94.89
56997,5,102.65
56998,4,100.69
56999,4,108.13
57000,5,114.23
57001,4,106.59
57002,2,81.51
57003,2,85.41
57004,3,101.45
57005,3,90.72
57006,3,92.34
57007,2,84.63
57008,3,91.42
57009,6,122.46
57010,3,102.98
57011,2,83.32
57012,2,88.94
57013,3,101.03
57014,3,101.63
57015,3,100.76
57016,2,91.74
57017,2,93.43
57018,3,97.37
57019,6,116.87
57020,2,82.23
57021,3,93.64
57022,3,101.11
57023,5,101.11
57024,4,105.81
57025,6,117.35
57026,6,113.85
57027,6,112.95
57028,3,98.26
57029,2,93.12
57030,5,100.89
57031,4,108.12
57032,4,99.01
57033,3,101.1
57034,3,91.96
57035,3,98.1
57036,3,100.88
57037,5,112.57
57038,4,106.67
57039,3,97.59
57040,6,109.91
57041,6,110.98
57042,5,110.64
57043,4,105.32
57044,3,89.69
57045,2,93.53
57046,4,98.54
57047,2,91.22
57048,5,104.62
57049,3,94.42
57050,6,119.41
57051,4,99.83
57052,4,99.17
57053,4,108.58
57054,4,98.72
57055,4,100.3
57056,5,112.28
57057,2,94.19
57058,4,99.93
57059,2,83.26
57060,4,103.12
57061,6,118.58
57062,3,96.36
57063,2,90.28
57064,4,98.36
57065,6,111.17
57066,4,94.58
57067,3,100.16
57068,4,94.6
57069,2,92.61
57070,6,110.12
57071,4,95.2
57072,2,88.33
57073,3,100.14
57074,6,107.87
57075,2,90.17
57076,4,105.45
57077,3,88.99
57078,3,102.91
57079,6,121.1
57080,2,85.4
57081,6,124.86
57082,6,122.5
57083,4,98.42
57084,5,108
57085,3,91.38
57086,2,88.19
57087,2,90.25
57088,6,121.41
57089,4,96.48
57090,5,109.75
57091,6,122.4
57092,5,102.43
57093,4,101.33
57094,2,84.63
57095,5,100.69
57096,3,88.6
57097,5,114.01
57098,2,80.89
57099,4,98.34
57100,4,95.54
57101,4,96.97
57102,5,108.47
57103,5,104.25
57104,2,86.22
57105,2,87.99
57106,6,122.11
57107,3,89.15
57108,2,80.93
57109,3,90.14
57110,2,80.12
57111,4,99.54
57112,3,90.61
57113,3,93.07
57114,3,92.94
57115,4,100.16
57116,3,92.53
57117,4,98.43
57118,5,107.71
57119,2,91
57120,2,94.17
57121,4,97.07
57122,6,122.43
57123,2,93.66
57124,6,122.5
57125,4,106.15
57126,4,95.96
57127,5,117.96
57128,6,113.5
57129,3,88.02
57130,5,100.38
57131,6,116.31
57132,6,113.49
57133,5,110.39
57134,5,103.86
57135,5,101.81
57136,6,118.31
57137,2,87.01
57138,4,106.66
57139,3,98.26
57140,3,93.14
57141,6,109.3
57142,3,96.82
57143,3,95.14
57144,6,116.33
57145,4,102.16
57146,2,92.38
57147,6,121.11
57148,4,101.37
57149,6,114.3
57150,3,103.25
57151,3,91.2
57152,6,111.69
57153,6,114.73
57154,6,123.3
57155,6,111.67
57156,5,111.13
57157,6,118.29
57158,5,113.09
57159,3,92.74
57160,6,124.96
57161,5,104.42
57162,4,108.93
57163,5,115.05
57164,3,93.89
57165,4,108.01
57166,5,103.38
57167,5,107.26
57168,3,97.97
57169,2,80.33
57170,2,89.64
57171,2,82.27
57172,4,100.1
57173,6,118.55
57174,6,109.69
57175,2,91.39
57176,2,90.47
57177,6,116.64
57178,2,87.3
57179,4,97.99
57180,6,119.57
57181,3,99.99
57182,4,97.77
57183,3,98.12
57184,2,85.5
57185,3,101.06
57186,4,97.26
57187,3,94.73
57188,3,90.33
57189,2,86.61
57190,6,115.47
57191,3,94.56
57192,5,105.91
57193,6,120.12
57194,3,101.05
57195,6,112.7
57196,6,117.42
57197,6,112.83
57198,5,112.66
57199,5,106.66
57200,3,89.09
57201,6,107.72
57202,3,102.19
57203,4,94.39
57204,6,122.73
57205,3,97.06
57206,4,102.41
57207,5,115.57
57208,5,115.74
57209,4,102.13
57210,4,106.33
57211,3,93.36
57212,4,101.4
57213,5,107.53
57214,3,102.57
57215,3,96.67
57216,2,84.48
57217,2,85.04
57218,6,124.68
57219,4,96.8
57220,4,100.22
57221,6,116.53
57222,4,96.37
57223,3,96.24
57224,3,97.76
57225,6,115.73
57226,6,111.16
57227,3,91.52
57228,5,102.94
57229,6,115.37
57230,2,87.71
57231,2,81.83
57232,3,101.83
57233,4,96.18
57234,2,82.15
57235,3,95.55
57236,5,116.49
57237,2,82.23
57238,4,104.38
57239,4,107.08
57240,2,80.49
57241,4,108.32
57242,2,80.24
57243,6,117.02
57244,6,119.49
57245,5,113.08
57246,2,90.5
57247,4,96.14
57248,3,97.51
57249,3,101.74
57250,5,100.36
57251,3,92.17
57252,6,116.99
57253,5,105.48
57254,4,107.51
57255,5,103.91
57256,2,88.54
57257,6,120.73
57258,3,95.12
57259,6,124.14
57260,5,113.96
57261,4,109.22
57262,6,108.07
57263,2,92.04
57264,6,110.9
57265,5,100.08
57266,5,115.78
57267,5,113.82
57268,4,109.76
57269,4,102.1
57270,5,106.17
57271,5,105.63
57272,2,90.33
57273,6,109.32
57274,3,89.69
57275,6,113.12
57276,3,102.99
57277,6,112.27
57278,2,85.58
57279,3,92.98
57280,3,102.46
57281,5,106.22
57282,3,95.79
57283,3,88.6
57284,6,111.1
57285,3,89.85
57286,3,95.65
57287,2,82.3
57288,2,93.96
57289,5,114.73
57290,3,101.67
57291,5,104.56
57292,4,96.93
57293,3,101.48
57294,6,118.36
57295,3,103.98
57296,6,115.89
57297,5,106.87
57298,4,101.06
57299,3,96.46
57300,3,92.53
57301,2,84.78
57302,4,109.54
57303,6,116.31
57304,6,115.05
57305,5,105.39
57306,3,99.56
57307,5,112.35
57308,2,91.21
57309,3,90.3
57310,2,89.48
57311,5,110.71
57312,4,106.62
57313,6,124.08
57314,3,90.38
57315,3,101.53
57316,2,94.48
57317,4,102.53
57318,3,101.66
57319,2,82.35
57320,5,104.55
57321,2,91.09
57322,3,99.31
57323,4,99.93
57324,5,117.78
57325,6,119.59
57326,3,103.47
57327,2,89.98
57328,5,110.28
57329,2,93.48
57330,6,122.64
57331,4,101.44
57332,3,92.78
57333,5,103.28
57334,5,104.09
57335,5,112.57
57336,4,104.45
57337,3,95.13
57338,6,119.35
57339,3,94.22
57340,6,111.8
57341,5,115.15
57342,3,101.18
57343,4,97.15
57344,2,83.91
57345,6,119.25
57346,6,124.8
57347,3,101.38
57348,4,96.26
57349,4,95.57
57350,3,102.48
57351,3,99.27
57352,6,117.58
57353,5,113.55
57354,6,109.25
57355,3,92.02
57356,5,112.39
57357,3,103.24
57358,3,98.6
57359,4,102.31
57360,2,89.45
57361,6,109.53
57362,6,120.97
57363,5,115.21
57364,5,104.93
57365,2,87.35
57366,3,88.05
57367,4,107.03
57368,6,119.15
57369,4,106.43
57370,3,88.73
57371,2,91.42
57372,2,89.98
57373,3,97.42
57374,4,101.73
57375,6,118.6
57376,2,88.95
57377,2,81.25
57378,3,102.98
57379,4,105.68
57380,6,119.97
57381,3,103.61
57382,5,117.3
57383,2,87.7
57384,6,108.59
57385,2,87.9
57386,6,118.99
57387,3,90
57388,2,86.43
57389,6,112.31
57390,3,103.12
57391,5,112.28
57392,6,124.05
57393,3,94.83
57394,4,98.12
57395,2,83.25
57396,5,110.05
57397,6,107.44
57398,6,118.69
57399,4,104.44
57400,3,99.12
57401,5,105.25
57402,4,95.19
57403,6,124.11
57404,6,118.6
57405,5,109.23
57406,4,97.14
57407,6,110.86
57408,4,105.25
57409,4,105.6
57410,4,107.51
57411,6,123.73
57412,3,100.84
57413,6,109.26
57414,4,102.09
57415,4,105.06
57416,3,95.07
57417,5,110.19
57418,3,99.93
57419,3,93.61
57420,6,118.5
57421,6,121.69
57422,6,123.13
57423,5,115.51
57424,2,80.09
57425,5,109.25
57426,6,114.96
57427,5,106.39
57428,2,89.18
57429,2,88.47
57430,3,102.5
57431,2,82.09
57432,5,100.16
57433,5,104.68
57434,4,98.46
57435,2,80.29
57436,5,115.34
57437,6,112.93
57438,5,117.24
57439,5,109.06
57440,6,107.07
57441,3,100.26
57442,5,110.77
57443,5,111.16
57444,6,113.97
57445,4,108.1
57446,5,115.96
57447,5,104.87
57448,5,110.4
57449,5,116.57
57450,3,102.82
57451,5,106.82
57452,5,106.46
57453,5,108.04
57454,6,120.4
57455,4,99.33
57456,2,90.55
57457,4,100.95
57458,3,103.03
57459,5,109.06
57460,3,95.04
57461,4,108.35
57462,6,112.93
57463,5,102.04
57464,6,120.8
57465,6,110.84
57466,5,105.65
57467,4,107.41
57468,4,101.34
57469,5,106.85
57470,2,85.06
57471,4,94.81
57472,2,82.91
57473,3,95.79
57474,6,110.08
57475,4,103.73
57476,2,93.53
57477,5,112.86
57478,6,108.61
57479,2,85.3
57480,2,90.09
57481,4,108.75
57482,3,101.93
57483,4,98.67
57484,5,117.72
57485,3,96.48
57486,3,100.66
57487,3,98.13
57488,2,90.02
57489,5,116.56
57490,3,102.3
57491,3,94.27
57492,5,105.52
57493,6,112.87
57494,2,84.81
57495,6,124.81
57496,4,108.23
57497,5,103.58
57498,6,117.62
57499,2,84.66
57500,5,104.14
57501,2,92.53
57502,6,111.35
57503,5,106.56
57504,3,93.29
57505,5,108.07
57506,3,103.74
57507,2,81.58
57508,3,91.56
57509,2,88.06
57510,2,81.28
57511,5,105.66
57512,4,106.49
57513,2,92.97
57514,2,88.23
57515,3,95.91
57516,2,82
57517,3,96.9
57518,6,115.92
57519,4,106.82
57520,5,101.02
57521,3,94.56
57522,5,112.4
57523,2,86.3
57524,6,116.56
57525,3,96.84
57526,2,83.12
57527,5,105.36
57528,4,96.91
57529,6,109.47
57530,3,98.91
57531,2,87.16
57532,6,120.24
57533,3,90.39
57534,5,116.04
57535,4,107.03
57536,4,105.89
57537,5,114.13
57538,4,99.87
57539,4,107.85
57540,5,116.46
57541,3,92.9
57542,4,104.24
57543,4,99.96
57544,5,116.47
57545,3,88.19
57546,6,113.96
57547,6,120.35
57548,6,124.07
57549,6,119.82
57550,3,93.32
57551,5,116.95
57552,4,101.48
57553,6,115.58
57554,2,83.18
57555,4,105.81
57556,5,116.26
57557,2,93.32
57558,4,101.64
57559,4,109.33
57560,5,111.3
57561,4,103.87
57562,5,102.34
57563,3,95
57564,3,88.79
57565,6,120.43
57566,3,95.75
57567,3,98.42
57568,6,111.43
57569,4,96.19
57570,4,96.42
57571,5,105.66
57572,6,115.53
57573,6,123.47
57574,2,87.33
57575,3,97.15
57576,4,107.15
57577,3,96.76
57578,2,90.92
57579,4,101.6
57580,3,99.29
57581,4,100.26
57582,2,87.17
57583,5,113.06
57584,3,102.81
57585,3,96.11
57586,5,109.14
57587,2,88.8
57588,4,102.27
57589,5,107.92
57590,6,109.36
57591,6,110
57592,3,97.63
57593,6,117.03
57594,3,103.92
57595,5,107.98
57596,4,101.8
57597,2,86.75
57598,4,95.43
57599,5,101
57600,2,85.59
57601,4,105.45
57602,6,109.45
57603,5,110.38
57604,2,84.03
57605,6,124.39
57606,3,98.3
57607,5,110.78
57608,5,107.93
57609,4,101.51
57610,5,113.99
57611,2,85.24
57612,6,114.05
57613,4,97.61
57614,2,83.72
57615,5,100.55
57616,3,99.96
57617,2,86.88
57618,6,120.95
57619,4,100.01
57620,3,92.4
57621,2,93.74
57622,3,92.16
57623,4,96.49
57624,6,112.27
57625,4,98.38
57626,4,98.94
57627,3,95.54
57628,5,108.87
57629,3,96.84
57630,2,93.08
57631,4,96.42
57632,6,109.57
57633,6,114.2
57634,4,108.64
57635,5,107.07
57636,3,101.09
57637,5,106.03
57638,3,101.21
57639,4,104.67
57640,5,110.7
57641,6,115.21
57642,2,87.69
57643,4,94.72
57644,6,111.55
57645,5,105.3
57646,5,105.23
57647,5,101.79
57648,6,108.62
57649,3,98.68
57650,2,88.48
57651,3,96.92
57652,4,104.89
57653,2,87.23
57654,3,97.37
57655,4,96.84
57656,3,94.68
57657,6,112.55
57658,4,106.17
57659,5,107.21
57660,3,103
57661,3,99.35
57662,6,117.83
57663,2,88.85
57664,4,95.96
57665,6,107.58
57666,4,95.49
57667,5,110.77
57668,5,107.58
57669,3,89.98
57670,3,94.37
57671,2,91.02
57672,3,93.45
57673,5,109.62
57674,3,100.11
57675,3,102.16
57676,5,105.03
57677,2,81.09
57678,5,114.63
57679,3,91.66
57680,3,97.73
57681,4,97.97
57682,2,94.68
57683,6,124.8
57684,4,98.47
57685,5,101.67
57686,4,103.12
57687,3,100.06
57688,4,104.71
57689,5,109.56
57690,3,90.03
57691,5,112.16
57692,5,113.55
57693,4,104.36
57694,6,111.86
57695,3,101.29
57696,5,111.32
57697,3,103.64
57698,3,102.81
57699,4,94.89
57700,3,101.36
57701,4,104.26
57702,3,97.6
57703,3,101.79
57704,6,120.73
57705,4,96.76
57706,6,118.75
57707,3,100.51
57708,5,103.09
57709,4,103.96
57710,6,120.07
57711,5,103.03
57712,5,106.09
57713,2,88.95
57714,4,97.46
57715,5,110.7
57716,4,94.15
57717,2,85.56
57718,5,116.88
57719,2,91.63
57720,3,97.24
57721,4,106.42
57722,4,102.96
57723,3,100.53
57724,6,116.08
57725,6,123.42
57726,4,99.3
57727,3,100.05
57728,6,120.88
57729,5,112.11
57730,2,90.57
57731,3,95
57732,4,108.23
57733,2,91.02
57734,5,113.98
57735,2,86.4
57736,6,112.67
57737,4,96.56
57738,6,114.46
57739,5,108.05
57740,6,110.26
57741,2,93.54
57742,5,117.62
57743,6,121.56
57744,5,105.44
57745,2,87.46
57746,6,115.11
57747,4,94.08
57748,5,103.05
57749,6,107.42
57750,4,98.68
57751,3,88.17
57752,3,101.89
57753,3,103.55
57754,2,90.29
57755,2,80.96
57756,6,117.31
57757,3,88.42
57758,4,104.54
57759,2,80.9
57760,2,85.96
57761,5,100.35
57762,6,112.3
57763,6,108.58
57764,2,92.79
57765,3,88.51
57766,4,104.02
57767,5,115.58
57768,4,100.26
57769,5,103.59
57770,5,116.52
57771,3,97.95
57772,3,93.92
57773,5,106.55
57774,5,114.5
57775,6,110.66
57776,4,106.59
57777,3,97.39
57778,6,117.97
57779,2,86.72
57780,5,115.95
57781,4,99.21
57782,3,92.29
57783,6,122.29
57784,4,96.58
57785,3,89.37
57786,5,115.19
57787,4,108.85
57788,2,80.57
57789,5,117.17
57790,4,109.47
57791,4,100.84
57792,4,100.75
57793,2,89.38
57794,2,82.13
57795,3,88.78
57796,6,117.25
57797,5,107.64
57798,3,94.67
57799,5,114.89
57800,6,115.72
57801,6,112.79
57802,4,105.46
57803,5,109.13
57804,3,90.58
57805,5,105.84
57806,4,94.22
57807,5,114.5
57808,3,99.29
57809,2,87.87
57810,5,107.31
57811,4,107.73
57812,3,88.57
57813,4,108.1
57814,2,85.31
57815,3,92.35
57816,5,109.31
57817,2,88.17
57818,4,102.75
57819,4,99.09
57820,2,89
57821,5,101.88
57822,6,111.3
57823,6,122.4
57824,4,94.49
57825,4,98.45
57826,4,98.86
57827,5,114.16
57828,3,88.38
57829,3,92.05
57830,4,97.49
57831,4,106.18
57832,5,102.42
57833,5,105.76
57834,2,88.86
57835,4,96.3
57836,5,108.72
57837,6,115.18
57838,5,114.66
57839,5,101.12
57840,5,107.04
57841,3,91.76
57842,4,95.94
57843,4,105.45
57844,5,104.97
57845,4,99.56
57846,4,99.14
57847,3,97.7
57848,2,94.56
57849,2,93.61
57850,6,119.58
57851,4,94.38
57852,4,95.22
57853,5,100.16
57854,3,93.85
57855,6,110.2
57856,2,89.78
57857,4,97.6
57858,3,93.06
57859,2,83.42
57860,2,82.18
57861,5,103.61
57862,2,84.98
57863,3,92.38
57864,3,97.78
57865,6,112.01
57866,5,117.46
57867,4,102.4
57868,3,99.38
57869,2,84.29
57870,3,92.28
57871,6,121.96
57872,2,88.56
57873,4,103.78
57874,3,98.95
57875,3,101.18
57876,5,101.06
57877,2,86.12
57878,2,83.2
57879,6,121.7
57880,6,121.72
57881,4,96.8
57882,6,117.88
57883,6,123.82
57884,6,121.66
57885,2,80.53
57886,6,109.17
57887,4,105.95
57888,4,104.9
57889,5,103.49
57890,3,100.72
57891,4,107.14
57892,4,96.29
57893,6,116.53
57894,6,114.09
57895,3,89.68
57896,2,81.63
57897,3,95.45
57898,5,103.73
57899,5,117.38
57900,6,124.89
57901,3,90.78
57902,3,89.65
57903,3,100.7
57904,6,112.45
57905,3,94.54
57906,4,101.68
57907,6,111.78
57908,3,101.63
57909,2,85.25
57910,4,102.19
57911,4,97.29
57912,2,84.3
57913,2,93.26
